CustomerID,Gender,MaritalStatus,YearlyIncome,Revenue,Customer Value,OrderDate,Weekday,Month,Year,Country,BirthDate,Age,Age band,Firstname,Lastname,Customername,,,,
23907,Female,Married,75001-100000,£15,Casual buyers,11/15/2013,Friday,November,2013,Australia,4/6/1962,51,Seniors,NICOLE,Ross,NICOLE Ross,,,,
23908,Female,Married,75001-100000,"£2,725",Convinced seekers,11/15/2013,Friday,November,2013,Canada,8/16/1969,44,Adult,KENDRA,Rubio,KENDRA Rubio,,,,
23909,Female,Married,75001-100000,£54,Casual buyers,11/17/2013,Sunday,November,2013,Northwest,7/12/1966,47,Adult,JACLYN,Zhou,JACLYN Zhou,,,,
23910,Female,Married,75001-100000,"£2,563",Convinced seekers,11/17/2013,Sunday,November,2013,Southwest,7/18/1943,70,Elderly,EMMA,Rodriguez,EMMA Rodriguez,,,,
23911,Female,Married,75001-100000,£68,Casual buyers,11/19/2013,Tuesday,November,2013,Germany,5/10/1962,51,Seniors,SHEILA,Ortega,SHEILA Ortega,,,,
23912,Male,Single,greater than 100000,£60,Casual buyers,12/10/2013,Tuesday,December,2013,Australia,10/23/1961,52,Seniors,MATHEW,Moreno,MATHEW Moreno,,,,
23913,Male,Single,greater than 100000,"£2,608",Convinced seekers,12/12/2013,Thursday,December,2013,Australia,6/14/1962,51,Seniors,EDWARD,Flores,EDWARD Flores,,,,
23914,Male,Single,greater than 100000,"£2,733",Convinced seekers,12/26/2013,Thursday,December,2013,Australia,2/10/1969,44,Adult,ROSS,Sara,ROSS Sara,,,,
23915,Male,Single,greater than 100000,£66,Casual buyers,12/31/2013,Tuesday,December,2013,Southwest,3/15/1935,78,Elderly,ROBERT,Turner,ROBERT Turner,,,,
23916,Male,Single,greater than 100000,£7,Casual buyers,1/16/2014,Thursday,January,2014,Australia,4/15/1965,48,Adult,SEAN,Hill,SEAN Hill,,,,
23917,Male,Single,greater than 100000,£615,Casual buyers,1/17/2014,Friday,January,2014,Southwest,11/9/1967,46,Adult,DANIEL,Jackson,DANIEL Jackson,,,,
23918,Male,Single,greater than 100000,£613,Casual buyers,1/22/2014,Wednesday,January,2014,Australia,8/22/1965,48,Adult,BENJAMIN,Robinson,BENJAMIN Robinson,,,,
23919,Male,Single,greater than 100000,"£2,599",Convinced seekers,1/30/2014,Thursday,January,2014,Southwest,7/20/1958,55,Seniors,JACKSON,Roberts,JACKSON Roberts,,,,
23920,Male,Single,greater than 100000,"£1,238",Casual buyers,2/13/2014,Thursday,February,2014,Australia,2/20/1947,66,Elderly,DENNIS,Gao,DENNIS Gao,,,,
23921,Male,Single,greater than 100000,"£2,538",Convinced seekers,3/26/2014,Wednesday,March,2014,Southwest,9/24/1967,46,Adult,ISAIAH,Scott,ISAIAH Scott,,,,
23922,Male,Single,greater than 100000,"£2,633",Convinced seekers,4/1/2014,Tuesday,April,2014,Australia,11/6/1972,41,Adult,TROY,Kapoor,TROY Kapoor,,,,
23923,Male,Single,greater than 100000,"£2,720",Convinced seekers,4/11/2014,Friday,April,2014,Australia,4/2/1962,52,Seniors,FERNANDO,Griffin,FERNANDO Griffin,,,,
23924,Male,Single,greater than 100000,"£2,666",Convinced seekers,4/21/2014,Monday,April,2014,Australia,6/28/1956,57,Seniors,JAVIER,Muñoz,JAVIER Muñoz,,,,
23925,Male,Single,greater than 100000,£24,Casual buyers,4/23/2014,Wednesday,April,2014,Canada,6/26/1966,47,Adult,JORGE,Ma,JORGE Ma,,,,
23926,Male,Single,greater than 100000,£75,Casual buyers,4/26/2014,Saturday,April,2014,Southwest,11/6/1950,63,Seniors,MARIO,Xu,MARIO Xu,,,,
23927,Male,Single,greater than 100000,£44,Casual buyers,4/29/2014,Tuesday,April,2014,Canada,7/7/1965,48,Adult,DALTON,Flores,DALTON Flores,,,,
23928,Male,Single,greater than 100000,£94,Casual buyers,5/13/2014,Tuesday,May,2014,Northwest,11/6/1966,47,Adult,LUCAS,Washington,LUCAS Washington,,,,
23929,Male,Single,greater than 100000,£60,Casual buyers,5/17/2014,Saturday,May,2014,France,2/5/1955,59,Seniors,MARSHALL,Shan,MARSHALL Shan,,,,
23930,Male,Single,greater than 100000,£11,Casual buyers,5/18/2014,Sunday,May,2014,Canada,7/7/1965,48,Adult,DALTON,Flores,DALTON Flores,,,,
23931,Male,Single,greater than 100000,£43,Casual buyers,6/10/2014,Tuesday,June,2014,Canada,6/26/1966,47,Adult,JORGE,Ma,JORGE Ma,,,,
23932,Male,Single,greater than 100000,£173,Casual buyers,6/11/2014,Wednesday,June,2014,Germany,9/1/1960,53,Seniors,DEVIN,Kelly,DEVIN Kelly,,,,
23933,Male,Single,greater than 100000,£126,Casual buyers,6/21/2014,Saturday,June,2014,Southwest,2/11/1965,49,Adult,COLE,Rogers,COLE Rogers,,,,
23934,Male,Single,greater than 100000,£4,Casual buyers,6/28/2014,Saturday,June,2014,Canada,9/24/1960,53,Seniors,AARON,Collins,AARON Collins,,,,
23935,Female,Married,75001-100000,£86,Casual buyers,11/20/2013,Wednesday,November,2013,Southwest,3/26/1960,53,Seniors,ISABELLA,Reed,ISABELLA Reed,,,,
23936,Female,Married,75001-100000,£913,Casual buyers,11/21/2013,Thursday,November,2013,Germany,8/15/1966,47,Adult,DESIREE,Alvarez,DESIREE Alvarez,,,,
23937,Female,Married,75001-100000,£3,Casual buyers,11/30/2013,Saturday,November,2013,Southwest,4/7/1964,49,Adult,GRACE,Wilson,GRACE Wilson,,,,
23938,Female,Married,75001-100000,£43,Casual buyers,12/1/2013,Sunday,December,2013,Canada,4/6/1936,77,Elderly,NATALIE,Wilson,NATALIE Wilson,,,,
23939,Female,Married,75001-100000,"£2,646",Convinced seekers,12/4/2013,Wednesday,December,2013,Canada,11/16/1966,47,Adult,RACHAEL,Kapoor,RACHAEL Kapoor,,,,
23940,Female,Married,75001-100000,£36,Casual buyers,12/5/2013,Thursday,December,2013,Canada,5/12/1965,48,Adult,GRACE,Lewis,GRACE Lewis,,,,
23941,Female,Married,75001-100000,"£2,666",Convinced seekers,12/6/2013,Friday,December,2013,Australia,7/13/1964,49,Adult,ELIZABETH,Jones,ELIZABETH Jones,,,,
23942,Female,Married,75001-100000,"£2,743",Convinced seekers,12/6/2013,Friday,December,2013,Australia,9/9/1976,37,Adult,KATIE,Kumar,KATIE Kumar,,,,
23943,Female,Married,75001-100000,£54,Casual buyers,12/8/2013,Sunday,December,2013,United Kingdom,10/22/1968,45,Adult,GLORIA,Bradley,GLORIA Bradley,,,,
23944,Female,Married,75001-100000,£72,Casual buyers,12/9/2013,Monday,December,2013,United Kingdom,2/5/1972,41,Adult,KRISTIN,She,KRISTIN She,,,,
23945,Female,Married,75001-100000,£124,Casual buyers,12/10/2013,Tuesday,December,2013,Canada,7/9/1967,46,Adult,KRISTY,Ramos,KRISTY Ramos,,,,
23946,Female,Married,75001-100000,"£2,806",Convinced seekers,12/14/2013,Saturday,December,2013,Australia,6/5/1947,66,Elderly,KRYSTAL,Wagner,KRYSTAL Wagner,,,,
23947,Female,Married,75001-100000,"£2,566",Convinced seekers,12/15/2013,Sunday,December,2013,Australia,8/27/1956,57,Seniors,JULIA,Williams,JULIA Williams,,,,
23948,Female,Married,75001-100000,£8,Casual buyers,12/15/2013,Sunday,December,2013,United Kingdom,10/25/1949,64,Seniors,KELSEY,Sharma,KELSEY Sharma,,,,
23949,Female,Married,75001-100000,£737,Casual buyers,12/16/2013,Monday,December,2013,Australia,10/26/1960,53,Seniors,EMILY,Robinson,EMILY Robinson,,,,
23950,Female,Married,75001-100000,"£2,736",Convinced seekers,12/19/2013,Thursday,December,2013,Australia,10/3/1942,71,Elderly,KAITLYN,Barnes,KAITLYN Barnes,,,,
23951,Female,Married,75001-100000,£83,Casual buyers,12/21/2013,Saturday,December,2013,Canada,5/12/1965,48,Adult,GRACE,Lewis,GRACE Lewis,,,,
23952,Female,Married,75001-100000,£24,Casual buyers,12/22/2013,Sunday,December,2013,Canada,8/16/1963,50,Seniors,MORGAN,Lewis,MORGAN Lewis,,,,
23953,Female,Married,75001-100000,£104,Casual buyers,12/25/2013,Wednesday,December,2013,Southwest,6/6/1957,56,Seniors,ELIZABETH,Rodriguez,ELIZABETH Rodriguez,,,,
23954,Female,Married,75001-100000,"£2,681",Convinced seekers,12/28/2013,Saturday,December,2013,Southwest,8/7/1966,47,Adult,KELLI,Sharma,KELLI Sharma,,,,
23955,Female,Married,75001-100000,£39,Casual buyers,1/2/2014,Thursday,January,2014,Southwest,5/27/1972,41,Adult,ALISHA,Chen,ALISHA Chen,,,,
23956,Female,Married,75001-100000,£859,Casual buyers,1/5/2014,Sunday,January,2014,United Kingdom,10/11/1958,55,Seniors,JILL,Gomez,JILL Gomez,,,,
23957,Female,Married,75001-100000,"£2,700",Convinced seekers,1/9/2014,Thursday,January,2014,Australia,7/23/1969,44,Adult,ALISHA,Zhu,ALISHA Zhu,,,,
23958,Female,Married,75001-100000,"£1,277",Casual buyers,1/13/2014,Monday,January,2014,Southwest,8/8/1960,53,Seniors,MORGAN,Stewart,MORGAN Stewart,,,,
23959,Female,Married,75001-100000,"£2,547",Convinced seekers,1/16/2014,Thursday,January,2014,Australia,10/7/1953,60,Seniors,TANYA,Sanz,TANYA Sanz,,,,
23960,Female,Married,75001-100000,£77,Casual buyers,1/19/2014,Sunday,January,2014,Southwest,11/7/1942,71,Elderly,GRACE,Thompson,GRACE Thompson,,,,
23961,Female,Married,75001-100000,"£2,672",Convinced seekers,1/22/2014,Wednesday,January,2014,Australia,8/14/1939,74,Elderly,JENNIFER,Walker,JENNIFER Walker,,,,
23962,Female,Married,75001-100000,£30,Casual buyers,1/27/2014,Monday,January,2014,Germany,7/26/1971,42,Adult,KATHRYN,She,KATHRYN She,,,,
23963,Female,Married,75001-100000,£39,Casual buyers,1/31/2014,Friday,January,2014,Canada,4/6/1936,77,Elderly,NATALIE,Wilson,NATALIE Wilson,,,,
23964,Female,Married,75001-100000,£6,Casual buyers,2/1/2014,Saturday,February,2014,Southwest,2/25/1960,53,Seniors,DESTINY,Alexander,DESTINY Alexander,,,,
23965,Female,Married,75001-100000,£65,Casual buyers,2/4/2014,Tuesday,February,2014,Canada,5/12/1965,48,Adult,GRACE,Lewis,GRACE Lewis,,,,
23966,Female,Married,75001-100000,"£2,666",Convinced seekers,2/6/2014,Thursday,February,2014,Canada,4/5/1967,46,Adult,TANYA,Ramos,TANYA Ramos,,,,
23967,Female,Married,75001-100000,£43,Casual buyers,2/9/2014,Sunday,February,2014,Canada,7/9/1967,46,Adult,KRISTY,Ramos,KRISTY Ramos,,,,
23968,Female,Married,75001-100000,£85,Casual buyers,2/9/2014,Sunday,February,2014,Southwest,6/13/1953,60,Seniors,TAMARA,Zhou,TAMARA Zhou,,,,
23969,Female,Married,75001-100000,£44,Casual buyers,2/14/2014,Friday,February,2014,Northwest,7/7/1961,52,Seniors,DESTINY,Diaz,DESTINY Diaz,,,,
23970,Female,Married,75001-100000,£136,Casual buyers,2/15/2014,Saturday,February,2014,Canada,3/22/1973,40,Adult,JENNY,Pal,JENNY Pal,,,,
23971,Female,Married,75001-100000,"£2,610",Convinced seekers,2/17/2014,Monday,February,2014,Northwest,2/17/1972,42,Adult,ALEXIS,Russell,ALEXIS Russell,,,,
23972,Female,Married,75001-100000,"£1,918",Brand seekers,2/17/2014,Monday,February,2014,Southwest,7/16/1958,55,Seniors,CARRIE,Gutierrez,CARRIE Gutierrez,,,,
23973,Female,Married,75001-100000,£77,Casual buyers,2/20/2014,Thursday,February,2014,Northwest,6/10/1952,61,Seniors,MEGHAN,Carlson,MEGHAN Carlson,,,,
23974,Female,Married,75001-100000,£77,Casual buyers,2/23/2014,Sunday,February,2014,Southwest,2/13/1940,74,Elderly,TARA,Chander,TARA Chander,,,,
23975,Female,Married,75001-100000,£41,Casual buyers,2/23/2014,Sunday,February,2014,Southwest,8/22/1970,43,Adult,KATRINA,Yuan,KATRINA Yuan,,,,
23976,Female,Married,75001-100000,£31,Casual buyers,2/26/2014,Wednesday,February,2014,Canada,4/6/1936,77,Elderly,NATALIE,Wilson,NATALIE Wilson,,,,
23977,Female,Married,75001-100000,£88,Casual buyers,3/3/2014,Monday,March,2014,Canada,8/16/1963,50,Seniors,MORGAN,Lewis,MORGAN Lewis,,,,
23978,Female,Married,75001-100000,£104,Casual buyers,3/9/2014,Sunday,March,2014,Canada,5/10/1958,55,Seniors,JENNY,Shan,JENNY Shan,,,,
23979,Female,Married,75001-100000,£8,Casual buyers,3/12/2014,Wednesday,March,2014,Canada,3/22/1973,40,Adult,JENNY,Pal,JENNY Pal,,,,
23980,Female,Married,75001-100000,"£2,564",Convinced seekers,3/19/2014,Wednesday,March,2014,Germany,5/20/1968,45,Adult,LAUREN,Powell,LAUREN Powell,,,,
23981,Female,Married,75001-100000,"£2,673",Convinced seekers,3/21/2014,Friday,March,2014,Australia,8/27/1965,48,Adult,JACLYN,Raji,JACLYN Raji,,,,
23982,Female,Married,75001-100000,£632,Casual buyers,3/21/2014,Friday,March,2014,United Kingdom,9/23/1970,43,Adult,STACY,Serrano,STACY Serrano,,,,
23983,Female,Married,75001-100000,£55,Casual buyers,3/24/2014,Monday,March,2014,Canada,5/12/1965,48,Adult,GRACE,Lewis,GRACE Lewis,,,,
23984,Female,Married,75001-100000,"£2,634",Convinced seekers,3/27/2014,Thursday,March,2014,Canada,8/16/1969,44,Adult,KENDRA,Rubio,KENDRA Rubio,,,,
23985,Female,Married,75001-100000,£56,Casual buyers,3/27/2014,Thursday,March,2014,France,2/10/1966,48,Adult,NICHOLE,She,NICHOLE She,,,,
23986,Female,Married,75001-100000,"£2,610",Convinced seekers,3/29/2014,Saturday,March,2014,Australia,8/10/1975,38,Adult,TERESA,Navarro,TERESA Navarro,,,,
23987,Female,Married,75001-100000,£886,Casual buyers,3/31/2014,Monday,March,2014,Australia,11/2/1960,53,Seniors,JULIA,Wilson,JULIA Wilson,,,,
23988,Female,Married,75001-100000,£26,Casual buyers,3/31/2014,Monday,March,2014,Canada,12/26/1971,42,Adult,KELLI,Becker,KELLI Becker,,,,
23989,Female,Married,75001-100000,"£2,538",Convinced seekers,3/31/2014,Monday,March,2014,Southwest,10/19/1946,67,Elderly,KAREN,Gao,KAREN Gao,,,,
23990,Female,Married,75001-100000,£36,Casual buyers,4/2/2014,Wednesday,April,2014,Germany,7/20/1970,43,Adult,OLIVIA,Alexander,OLIVIA Alexander,,,,
23991,Female,Married,75001-100000,"£2,619",Convinced seekers,4/4/2014,Friday,April,2014,Canada,11/28/1966,47,Adult,VERONICA,Patel,VERONICA Patel,,,,
23992,Female,Married,75001-100000,£47,Casual buyers,4/5/2014,Saturday,April,2014,Northwest,8/25/1941,72,Elderly,TAMARA,Zeng,TAMARA Zeng,,,,
23993,Female,Married,75001-100000,£36,Casual buyers,4/8/2014,Tuesday,April,2014,Germany,11/6/1968,45,Adult,MEGAN,Cook,MEGAN Cook,,,,
23994,Female,Married,75001-100000,£24,Casual buyers,4/8/2014,Tuesday,April,2014,Southwest,7/23/1971,42,Adult,MADISON,Ross,MADISON Ross,,,,
23995,Female,Married,75001-100000,£36,Casual buyers,4/10/2014,Thursday,April,2014,Canada,8/16/1963,50,Seniors,MORGAN,Lewis,MORGAN Lewis,,,,
23996,Female,Married,75001-100000,£83,Casual buyers,4/13/2014,Sunday,April,2014,Canada,5/10/1958,55,Seniors,JENNY,Shan,JENNY Shan,,,,
23997,Female,Married,75001-100000,£43,Casual buyers,4/13/2014,Sunday,April,2014,Southwest,3/26/1958,56,Seniors,KAREN,Walker,KAREN Walker,,,,
23998,Female,Married,75001-100000,£3,Casual buyers,4/15/2014,Tuesday,April,2014,Australia,7/13/1971,42,Adult,CANDACE,Sanchez,CANDACE Sanchez,,,,
23999,Female,Married,75001-100000,"£2,646",Convinced seekers,4/15/2014,Tuesday,April,2014,Northwest,7/2/1965,48,Adult,NAOMI,Torres,NAOMI Torres,,,,
24000,Female,Married,75001-100000,£55,Casual buyers,4/17/2014,Thursday,April,2014,Northwest,5/2/1972,41,Adult,EMMA,Johnson,EMMA Johnson,,,,
24001,Female,Married,75001-100000,£49,Casual buyers,4/23/2014,Wednesday,April,2014,Canada,3/22/1973,41,Adult,JENNY,Pal,JENNY Pal,,,,
24002,Female,Married,75001-100000,£987,Casual buyers,4/23/2014,Wednesday,April,2014,Southwest,6/25/1967,46,Adult,CHELSEA,Lopez,CHELSEA Lopez,,,,
24003,Female,Married,75001-100000,"£2,710",Convinced seekers,4/27/2014,Sunday,April,2014,Germany,2/6/1963,51,Seniors,ISABELLA,Garcia,ISABELLA Garcia,,,,
24004,Female,Married,75001-100000,£53,Casual buyers,4/30/2014,Wednesday,April,2014,Northwest,9/19/1956,57,Seniors,ABIGAIL,Robinson,ABIGAIL Robinson,,,,
24005,Female,Married,75001-100000,£10,Casual buyers,5/1/2014,Thursday,May,2014,Australia,8/11/1961,52,Seniors,KAITLYN,Clark,KAITLYN Clark,,,,
24006,Female,Married,75001-100000,£7,Casual buyers,5/2/2014,Friday,May,2014,Canada,5/10/1958,55,Seniors,JENNY,Shan,JENNY Shan,,,,
24007,Female,Married,75001-100000,"£2,605",Convinced seekers,5/2/2014,Friday,May,2014,United Kingdom,3/24/1952,62,Seniors,CASEY,Yuan,CASEY Yuan,,,,
24008,Female,Married,75001-100000,£59,Casual buyers,5/5/2014,Monday,May,2014,France,7/21/1953,60,Seniors,MISTY,Pal,MISTY Pal,,,,
24009,Female,Married,75001-100000,£72,Casual buyers,5/5/2014,Monday,May,2014,Germany,5/16/1950,63,Seniors,CARRIE,Hernandez,CARRIE Hernandez,,,,
24010,Female,Married,75001-100000,£60,Casual buyers,5/5/2014,Monday,May,2014,United Kingdom,10/10/1966,47,Adult,BARBARA,Xu,BARBARA Xu,,,,
24011,Female,Married,75001-100000,£77,Casual buyers,5/9/2014,Friday,May,2014,France,4/13/1948,66,Elderly,SANDRA,Wang,SANDRA Wang,,,,
24012,Female,Married,75001-100000,£863,Casual buyers,5/12/2014,Monday,May,2014,Northwest,10/10/1967,46,Adult,NATALIE,Moore,NATALIE Moore,,,,
24013,Female,Married,75001-100000,"£2,689",Convinced seekers,5/15/2014,Thursday,May,2014,Germany,5/14/1949,65,Elderly,DANA,Dominguez,DANA Dominguez,,,,
24014,Female,Married,75001-100000,£216,Casual buyers,5/18/2014,Sunday,May,2014,Canada,10/7/1962,51,Seniors,GRACE,Perry,GRACE Perry,,,,
24015,Female,Married,75001-100000,"£2,720",Convinced seekers,5/23/2014,Friday,May,2014,Australia,10/23/1965,48,Adult,ELIZABETH,Jackson,ELIZABETH Jackson,,,,
24016,Female,Married,75001-100000,£60,Casual buyers,5/23/2014,Friday,May,2014,France,6/27/1968,45,Adult,ALYSSA,Martin,ALYSSA Martin,,,,
24017,Female,Married,75001-100000,"£2,608",Convinced seekers,5/25/2014,Sunday,May,2014,Australia,11/16/1969,44,Adult,NICHOLE,Goel,NICHOLE Goel,,,,
24018,Female,Married,75001-100000,£928,Casual buyers,5/26/2014,Monday,May,2014,Southwest,1/16/1965,49,Adult,DIANE,Munoz,DIANE Munoz,,,,
24019,Female,Married,75001-100000,"£2,599",Convinced seekers,5/26/2014,Monday,May,2014,Southwest,7/21/1969,44,Adult,KATHLEEN,Gomez,KATHLEEN Gomez,,,,
24020,Female,Married,75001-100000,£36,Casual buyers,5/27/2014,Tuesday,May,2014,Germany,3/11/1940,74,Elderly,DESTINY,Ramirez,DESTINY Ramirez,,,,
24021,Female,Married,75001-100000,£32,Casual buyers,5/30/2014,Friday,May,2014,Germany,7/26/1972,41,Adult,OLIVIA,James,OLIVIA James,,,,
24022,Female,Married,75001-100000,£55,Casual buyers,6/6/2014,Friday,June,2014,Australia,8/24/1966,47,Adult,BETHANY,Raheem,BETHANY Raheem,,,,
24023,Female,Married,75001-100000,£60,Casual buyers,6/15/2014,Sunday,June,2014,Canada,4/6/1936,78,Elderly,NATALIE,Wilson,NATALIE Wilson,,,,
24024,Female,Married,75001-100000,£39,Casual buyers,6/18/2014,Wednesday,June,2014,Australia,7/13/1971,42,Adult,CANDACE,Sanchez,CANDACE Sanchez,,,,
24025,Female,Married,75001-100000,£76,Casual buyers,6/24/2014,Tuesday,June,2014,Canada,7/9/1967,46,Adult,KRISTY,Ramos,KRISTY Ramos,,,,
24026,Female,Married,75001-100000,£76,Casual buyers,6/29/2014,Sunday,June,2014,Canada,4/15/1945,69,Elderly,JACLYN,Ma,JACLYN Ma,,,,
24027,Female,Married,greater than 100000,"£3,954",Convinced seekers,9/7/2011,Wednesday,September,2011,Australia,1/15/1951,60,Seniors,VALERIE,Zhu,VALERIE Zhu,,,,
24028,Female,Married,greater than 100000,£773,Casual buyers,9/18/2011,Sunday,September,2011,Germany,6/10/1960,51,Seniors,OLIVIA,Long,OLIVIA Long,,,,
24029,Female,Married,greater than 100000,£773,Casual buyers,9/29/2011,Thursday,September,2011,Southwest,6/10/1961,50,Seniors,SHEILA,Gutierrez,SHEILA Gutierrez,,,,
24030,Female,Married,greater than 100000,"£3,729",Convinced seekers,10/10/2011,Monday,October,2011,Australia,2/15/1966,45,Adult,RACHEL,White,RACHEL White,,,,
24031,Female,Married,greater than 100000,"£3,954",Convinced seekers,10/10/2011,Monday,October,2011,France,3/5/1968,43,Adult,HANNAH,Clark,HANNAH Clark,,,,
24032,Female,Married,greater than 100000,"£3,954",Convinced seekers,11/3/2011,Thursday,November,2011,France,6/9/1948,63,Seniors,HANNAH,Lee,HANNAH Lee,,,,
24033,Female,Married,greater than 100000,"£3,757",Convinced seekers,11/12/2011,Saturday,November,2011,United Kingdom,1/2/1943,68,Elderly,RACHEL,Hall,RACHEL Hall,,,,
24034,Female,Married,greater than 100000,"£3,729",Convinced seekers,12/3/2011,Saturday,December,2011,United Kingdom,2/22/1967,44,Adult,JASMINE,Brown,JASMINE Brown,,,,
24035,Female,Married,greater than 100000,"£3,954",Convinced seekers,12/11/2011,Sunday,December,2011,Australia,8/16/1960,51,Seniors,MEGAN,Morgan,MEGAN Morgan,,,,
24036,Female,Married,greater than 100000,"£3,954",Convinced seekers,2/15/2012,Wednesday,February,2012,United Kingdom,9/19/1948,63,Seniors,JILL,Travers,JILL Travers,,,,
24037,Female,Married,greater than 100000,"£3,954",Convinced seekers,4/6/2012,Friday,April,2012,Southwest,5/8/1958,53,Seniors,KELLI,Deng,KELLI Deng,,,,
24038,Female,Married,greater than 100000,"£3,757",Convinced seekers,4/15/2012,Sunday,April,2012,United Kingdom,7/13/1974,37,Adult,JENNY,Zimmerman,JENNY Zimmerman,,,,
24039,Female,Married,greater than 100000,"£3,954",Convinced seekers,4/18/2012,Wednesday,April,2012,Southwest,2/21/1960,52,Seniors,JESSICA,Anderson,JESSICA Anderson,,,,
24040,Female,Married,greater than 100000,"£3,954",Convinced seekers,4/23/2012,Monday,April,2012,Australia,11/2/1957,54,Seniors,CHLOE,Howard,CHLOE Howard,,,,
24041,Female,Married,greater than 100000,"£3,757",Convinced seekers,5/12/2012,Saturday,May,2012,Australia,4/12/1960,52,Seniors,ALEXIS,Thomas,ALEXIS Thomas,,,,
24042,Female,Married,greater than 100000,"£3,954",Convinced seekers,5/21/2012,Monday,May,2012,Australia,5/3/1954,58,Seniors,KATIE,Holt,KATIE Holt,,,,
24043,Female,Married,greater than 100000,"£2,411",Brand seekers,6/2/2012,Saturday,June,2012,Germany,9/20/1953,58,Seniors,JILL,Suarez,JILL Suarez,,,,
24044,Female,Married,greater than 100000,£865,Casual buyers,7/26/2012,Thursday,July,2012,United Kingdom,7/19/1946,66,Elderly,AMY,Sun,AMY Sun,,,,
24045,Female,Married,greater than 100000,"£2,264",Brand seekers,9/24/2012,Monday,September,2012,Australia,11/14/1954,57,Seniors,MADISON,Jenkins,MADISON Jenkins,,,,
24046,Female,Married,greater than 100000,"£2,289",Brand seekers,11/6/2012,Tuesday,November,2012,Australia,10/17/1955,57,Seniors,BRIANA,Alonso,BRIANA Alonso,,,,
24047,Female,Married,greater than 100000,"£2,411",Brand seekers,11/24/2012,Saturday,November,2012,France,6/20/1958,54,Seniors,JILL,Ruiz,JILL Ruiz,,,,
24048,Female,Married,greater than 100000,"£2,700",Convinced seekers,12/10/2012,Monday,December,2012,Southwest,6/27/1961,51,Seniors,ROBIN,Browning,ROBIN Browning,,,,
24049,Female,Married,greater than 100000,"£2,700",Convinced seekers,12/31/2012,Monday,December,2012,Northwest,1/11/1949,63,Seniors,JOY,Gomez,JOY Gomez,,,,
24050,Female,Married,greater than 100000,"£2,264",Brand seekers,2/13/2013,Wednesday,February,2013,Germany,7/3/1964,48,Adult,MADISON,Butler,MADISON Butler,,,,
24051,Female,Married,greater than 100000,"£2,264",Brand seekers,2/16/2013,Saturday,February,2013,Australia,11/6/1970,42,Adult,FELICIA,Gomez,FELICIA Gomez,,,,
24052,Female,Married,greater than 100000,"£2,289",Brand seekers,3/7/2013,Thursday,March,2013,Australia,6/20/1971,41,Adult,RENEE,Suarez,RENEE Suarez,,,,
24053,Female,Married,greater than 100000,£865,Casual buyers,4/30/2013,Tuesday,April,2013,France,5/18/1969,43,Adult,KATHRYN,Shen,KATHRYN Shen,,,,
24054,Female,Married,greater than 100000,"£1,105",Casual buyers,5/6/2013,Monday,May,2013,United Kingdom,8/16/1949,63,Seniors,KATHRYN,Shan,KATHRYN Shan,,,,
24055,Female,Married,greater than 100000,"£2,264",Brand seekers,5/16/2013,Thursday,May,2013,Australia,6/14/1943,69,Elderly,MOLLY,Rodriguez,MOLLY Rodriguez,,,,
24056,Female,Married,greater than 100000,"£2,411",Brand seekers,5/18/2013,Saturday,May,2013,France,3/7/1959,54,Seniors,KARA,Xu,KARA Xu,,,,
24057,Female,Married,greater than 100000,"£2,715",Convinced seekers,6/29/2013,Saturday,June,2013,United Kingdom,6/12/1967,46,Adult,VICTORIA,Henderson,VICTORIA Henderson,,,,
24058,Female,Married,greater than 100000,£39,Casual buyers,6/30/2013,Sunday,June,2013,Australia,11/16/1963,49,Adult,KENDRA,Jimenez,KENDRA Jimenez,,,,
24059,Female,Married,greater than 100000,£87,Casual buyers,6/30/2013,Sunday,June,2013,Canada,9/4/1947,65,Elderly,JENNY,Raji,JENNY Raji,,,,
24060,Female,Married,greater than 100000,£830,Casual buyers,7/1/2013,Monday,July,2013,Canada,10/4/1959,53,Seniors,MISTY,Ashe,MISTY Ashe,,,,
24061,Female,Married,greater than 100000,£15,Casual buyers,7/7/2013,Sunday,July,2013,Southwest,7/21/1958,54,Seniors,LEAH,Yang,LEAH Yang,,,,
24062,Female,Married,greater than 100000,£104,Casual buyers,7/10/2013,Wednesday,July,2013,Northwest,6/3/1953,60,Seniors,RACHEL,Reed,RACHEL Reed,,,,
24063,Female,Married,greater than 100000,£987,Casual buyers,7/15/2013,Monday,July,2013,Australia,12/16/1969,43,Adult,ALISON,Chander,ALISON Chander,,,,
24064,Female,Married,greater than 100000,£63,Casual buyers,7/24/2013,Wednesday,July,2013,Australia,6/17/1974,39,Adult,CASSANDRA,Subram,CASSANDRA Subram,,,,
24065,Female,Married,greater than 100000,£34,Casual buyers,7/26/2013,Friday,July,2013,Canada,9/4/1947,65,Elderly,JENNY,Raji,JENNY Raji,,,,
24066,Female,Married,greater than 100000,£67,Casual buyers,7/27/2013,Saturday,July,2013,Australia,11/10/1955,57,Seniors,ALICIA,Raje,ALICIA Raje,,,,
24067,Female,Married,greater than 100000,£41,Casual buyers,7/27/2013,Saturday,July,2013,Southwest,9/26/1943,69,Elderly,ABIGAIL,Martinez,ABIGAIL Martinez,,,,
24068,Female,Married,greater than 100000,£928,Casual buyers,8/6/2013,Tuesday,August,2013,Australia,11/6/1970,42,Adult,FELICIA,Gomez,FELICIA Gomez,,,,
